Gene_ID	Two	Three	Four	Five	Six
Ceric.01G000200	1.70612916425042	2.35990639307967	0.28429335055966	-0.320606393119552	1.88077944481315
Ceric.01G000300	3.18947958159177	4.09106698547165	5.44677315045321	5.69658823433613	6.11309185832264
Ceric.01G001300	1.47307404091371	2.01621331880222	0.52377528784277	2.99566443215766	1.7989152673158
Ceric.01G003000	2.67071125664218	2.79662724682515	3.23486428674101	4.28811200125958	3.89378246647749
Ceric.01G011300	1.12305998480951	-0.167952956001049	-1.35517147675158	-0.0274461444263003	1.50688459029171
Ceric.01G012800	5.59494278534576	4.8039452272993	5.01021371693473	5.69430371241329	5.54937220620013
Ceric.01G014700	5.02173251041735	4.32388324765552	3.54166983331045	3.45898089186717	3.74408606260123
Ceric.01G015000	8.67149555287281	8.74066910097976	8.56665855829309	6.60779057143118	7.96194392938232
Ceric.01G015100	3.55596495444702	4.97470815238252	1.3939611486137	3.14956852461486	1.77237533793751
Ceric.01G015400	4.67345231953595	4.57557472643653	3.87752239138324	3.05612444024014	1.44161109040336
Ceric.01G015800	4.24352680098946	3.81365859577861	3.6959214867081	1.68963578346533	3.21054371230998
Ceric.01G015900	5.67787746843973	5.78510682675188	5.72560206024635	6.65412548900824	6.40714162456018
Ceric.01G016100	4.6315368158381	4.53157001797382	5.31214955499434	4.69702192086597	5.8361081545121
Ceric.01G017100	-0.283968950090856	0.932750481465903	2.59368162039969	1.99748511581793	2.79007848290397
Ceric.01G017200	4.89961064629897	5.19024546861356	6.05808432853369	6.41878311364417	6.53780481642054
Ceric.01G017600	0.55096925657647	2.93803590470493	0.661183022342018	0.972871580507577	-0.603602358481293
Ceric.01G018100	5.78250032561358	6.48525591354255	6.15618917871217	6.6133453775865	5.42270497612654
Ceric.01G018500	-0.16554867006428	0.0520344035121805	0.264285379283717	2.87421148343092	1.38344774538621
Ceric.01G020900	1.65173612262041	3.72460300744879	4.28670443723528	3.93156435694703	4.07829394123584
Ceric.01G025100	-0.49821569444854	0.794816203423256	2.84741162709926	3.80979906532933	4.20765177766822
Ceric.01G025400	3.67567263142152	4.86514785102831	5.24004067883051	4.52592859267566	4.09896300010409
Ceric.01G025500	4.49040446506929	5.00424139736761	3.99709395762323	3.76745365328685	2.51267836318557
Ceric.01G025800	-0.375956625735742	-1.13769149475218	1.85353847358335	1.0425700089895	1.30784539884467
Ceric.01G025900	4.43376691369392	3.0497707775418	4.01810651081814	3.25173718900081	4.98350266714109
Ceric.01G026100	7.18615248075345	6.59399676624644	6.43966085874904	5.54981019188139	5.26728699579812
Ceric.01G026300	3.00145728557692	4.13333659889006	2.85193213822444	3.401077200263	3.97590566220448
Ceric.01G026700	4.92599508923181	4.86414254850528	4.14874127461414	3.65008045881446	4.18931348484261
Ceric.01G027100	-1.1104057398222	2.45585572179541	2.61390207169412	1.67442599207376	1.52055043229031
Ceric.01G028800	1.63677924350891	-0.451952013201355	-2.53027374585647	-0.436952622862846	-0.465593908610988
Ceric.01G029000	-0.796955534920327	0.0749536505892188	0.932070126374082	1.4045149513698	3.14503354853488
Ceric.01G029100	5.9382377650601	6.21091786873166	6.94376863013581	6.89783704967657	7.36005024825081
Ceric.01G031700	-2.53027374585647	1.15676410962126	-1.46309166779187	-1.77435344550955	-2.53027374585647
Ceric.01G033300	3.66519897828304	3.7040314120193	4.1228519290567	4.76189881263101	5.11924421422366
Ceric.01G035600	1.75898055851341	0.635418144003372	-0.391196958066398	-1.97274347008724	-2.53027374585647
Ceric.01G035900	1.62918909630568	-0.570781990206366	-2.32504142033985	-2.53027374585647	-2.53027374585647
Ceric.01G036100	3.90494156917128	0.937696454063136	0.448824408419572	-1.77435344550955	0.88331736013329
Ceric.01G036200	2.14117041150995	1.01022291077224	0.601051972741641	-1.66206179333105	-1.00654903671402
Ceric.01G036500	2.11876594724251	-0.0157928747686086	-0.772296984608565	-2.05751927099187	-2.53027374585647
Ceric.01G037700	1.11300392059175	-0.598817468006739	-1.91925877990406	-1.97274347008724	-1.95400626699984
Ceric.01G037900	4.47244113195417	3.42100135116234	2.63392937360377	-0.162479065469367	1.62768949007415
Ceric.01G038500	7.66757546130462	7.20058830564189	6.948755105184	6.20362564780851	6.05018883841636
Ceric.01G041900	4.18517031270146	5.07853827468898	3.26924364265362	2.86256991127158	2.44998850205928
Ceric.01G043700	5.28092846389891	5.63380160413515	5.88908792781856	6.29197274025652	6.39993120346915
Ceric.01G045000	0.718324335989266	-1.24397354263065	-0.655346707926342	-2.53027374585647	-2.53027374585647
Ceric.01G045200	3.60066769110382	4.16343138762099	3.65921526227596	2.49942046714084	0.770760625328031
Ceric.01G049500	5.09989376096089	4.50153139366311	3.32433870457477	4.42364386728921	3.33027864464787
Ceric.01G050300	5.58774791718494	6.43832518527012	5.73133459606128	6.58010971307182	5.54120321828098
Ceric.01G052100	5.59858035706173	6.01713887022847	5.98017524137572	4.71916560642644	4.93403926236517
Ceric.01G055000	6.91096384142258	6.85723482716802	6.08033511814536	6.57327403403546	6.08799895560455
Ceric.01G058100	5.90492595523447	6.1094063763226	6.37070650963424	6.92398664487671	7.28287842996123
Ceric.01G058600	5.42282531258205	5.85340395276452	6.46152257357793	5.68461536628283	6.70667192104795
Ceric.01G059000	1.56534383833294	3.19294641865633	3.37670867987923	2.1257490808025	1.55030757063017
Ceric.01G059100	1.30218938914852	1.66426222009325	3.2065065368011	3.81851930829124	3.71025304426845
Ceric.01G060000	-0.54043479450179	1.18364420041129	2.29346060810272	1.09266618601738	2.8916442517498
Ceric.01G060100	3.19867997335359	3.52707939133901	4.09512820453515	3.78186954143083	5.20889130846551
Ceric.01G061200	2.02729636445961	0.235599149445557	1.45970098584493	0.707921206468595	3.49927832992274
Ceric.01G061500	3.59695095851911	2.53531905778031	2.3884439652507	3.43022129009878	4.10485184602122
Ceric.01G065100	3.79747472882589	4.19574799789389	5.70268883314469	5.91021138267666	7.10110831219974
Ceric.01G065200	2.61783997064579	1.00292277392586	1.12463063881891	1.72790552192623	3.77413165722657
Ceric.01G066900	5.24992440616763	4.38611313932552	5.21356737031478	4.80055845982181	6.24298948688027
Ceric.01G067700	8.74575503643254	8.93962272622994	9.50874894581729	9.48335548773843	10.0518997608553
Ceric.01G068200	0.629968688188424	2.50890260665098	3.70490682074535	4.14422392020784	4.90767374981144
Ceric.01G068800	-2.53027374585647	2.40662701453342	2.25886060305031	1.21092326419654	-0.532328184363865
Ceric.01G069000	-1.17116424497116	-1.571438846865	1.94513682593384	2.62872266024694	3.99076464701999
Ceric.01G070400	8.15816894667163	7.76398976789518	8.56975940756079	8.01445376118807	8.54978296734899
Ceric.01G072300	6.1614304443543	6.39664672474386	5.7336809433949	6.23094733193783	5.46857935744008
Ceric.01G072600	6.62788466960174	4.01780259050512	2.96529532611049	-1.14430930576317	0.579834645926691
Ceric.01G072700	7.40812791239626	5.00430825648893	5.3221749758005	1.85612681182255	5.23279933859525
