Gene_ID	TCQ	PEM	TRA	LEE	E180	LEM	LEL	MAT
Bradi3g24696.1	0.847315954126549	2.38663170307284	3.00438836099832	3.01213593402605	2.88141997192691	2.66646296615215	2.06641926032745	1.36974519897706
Bradi3g24710.2	5.17579481521417	5.00962137447486	5.09794340068912	5.32119620556057	4.7884175413606	4.99768662470104	5.14688474971348	5.36827632309901
Bradi3g24720.2	7.32540012895775	6.37259912027782	6.62124578537239	7.05073552464395	6.82344130265946	6.76551514093445	6.76745444556699	6.91425613077204
Bradi3g24730.1	8.10965123647303	8.42293607557129	8.99245416377537	8.83581002606023	9.05369925312122	9.07139874115658	8.76671962472831	8.48987072172816
Bradi3g24740.1	3.93545834927753	3.99783078465519	4.28014646091233	4.49737909698606	4.74630720424579	4.40752156878117	4.06692570133119	4.00740929899176
Bradi3g24746.1	1.00735304526781	2.09872781431029	2.05599514419551	2.35679992099649	2.69023005595675	2.81168122604208	3.21129690649505	3.21755095743229
Bradi3g24750.1	4.40855105119471	5.15742391049259	4.95752309525797	4.94313612199299	5.05549798709445	4.72374727903963	4.35851818025647	4.76414617810454
Bradi3g24760.2	-1.49594484012922	0.428815366710092	1.03509411483013	0.376054432932628	1.22692695995484	0.58362628604522	0.415957186800808	-0.868742855916638
Bradi3g24826.1	0.912469602431691	0.656977326276457	0.454159021685264	1.00531785835261	1.09799419861101	1.42374528849897	2.08833638701626	1.54732604719198
Bradi3g24960.1	5.30011278274961	5.8876720229603	6.25910020671024	6.22346753080564	6.03964881805484	5.83290306691352	5.78767224163559	6.4126553914338
Bradi3g25093.2	-0.324660183906967	0.1503272937755	1.08894035176282	1.70314233127932	1.98844433010428	2.09595604565435	2.20806325578685	1.17442567591495
Bradi3g25226.2	5.7204249090536	5.50835753109158	5.8987301320695	5.79146083235205	7.19508001461245	7.08326152434261	7.17975014062435	6.82138492138299
Bradi3g25370.1	0.296028365972871	0.949763132176326	0.71069687985206	2.13274425443907	1.66974986413652	3.10531474686085	1.94060355041606	-0.714779906061646
Bradi3g25380.1	4.65064936694995	5.22525164791428	5.16707274105395	5.19626419295431	5.74450444301893	5.67700517807278	5.37983395711857	4.73303448833838
Bradi3g25404.1	-1.60727467783154	0.312656654166575	0.433888487344648	-0.671041651797353	-0.321849743726805	-2.24817828948672	-1.91375790500154	-1.38586100768301
Bradi3g25477.1	-2.92898995768941	-0.0911354446094382	-1.85392523516969	-2.29972076300826	-0.668436110267393	-2.51008713107836	-3.2055376190726	-3.2055376190726
Bradi3g25580.3	-3.17098599523367	-2.13586195784793	-3.17098599523367	-2.96691430684593	-2.54463875491729	-2.14188891909237	0.38780911412875	-2.50151695742346
